Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/35.json,21,0,310.0,379.4354064739309,5.0817629671655595,1016.9329770142213,4569.0,0.01737010401668719,0.0,310,450,570,710,880,960,1000,1000,1000,1000,1000
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/35_035d7ced5e456742e1d3bef3c76de94f.json,5,0,1200.0,1117.7551915985532,512.798935000319,1502.9266810161062,4710.0,0.004135739051592188,0.0,1200,1300,1300,1500,1500,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/35_7ae4e6eec94b08ac95ec7287ff639ea0.json,16,0,450.0,569.3039933685213,18.647140997927636,1273.5134789836593,4710.0,0.013234364965095,0.0,460,590,970,970,1100,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/35_8bf3a751677cbfa3ecca82946be2e917.json,5,0,950.0,735.7291967957281,174.46002596989274,1101.125510991551,4668.0,0.004135739051592188,0.0,950,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/35_cdf5adc14cc9480dd5064f71928457dd.json,2,0,554.3133749742992,622.3781079752371,554.3133749742992,690.4428409761749,4605.0,0.001654295620636875,0.0,690,690,690,690,690,690,690,690,690,690,690
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/35_ed4b0abfb67988900f142ff26096d413.json,23,0,340.0,344.32237899518043,16.978355997707695,844.07462796662,4709.0,0.019024399637324062,0.0,340,420,690,740,810,830,840,840,840,840,840
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/35_fba7f3fe433d26122ca44b58bfa8c1e2.json,7,0,590.0,661.4247028483078,211.48041100241244,1197.442246018909,4710.0,0.005790034672229063,0.0,590,810,840,840,1200,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36.json,8,0,72,234.9167592547019,17.67614105483517,1235.4213869548403,7280.0,0.0066171824825475,0.0,78,120,260,260,1200,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_09cf43ef02c0309f319a946bdd6dcb17.json,11,0,690.0,760.7552496324802,260.0216949940659,1689.4991369917989,7421.0,0.009098625913502814,0.0,690,800,1300,1300,1400,1700,1700,1700,1700,1700,1700
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_1d7cde1599c96b1a237e544eb5a654fe.json,23,0,220.0,288.2997358658189,9.436993976123631,762.4924519914202,7420.0,0.019024399637324062,0.0,220,350,520,530,680,730,760,760,760,760,760
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_55b17ba4c3cc2a547803cd6418b0561e.json,4,0,390.0,729.4858780223876,329.5886930427514,1126.1714590364136,7421.0,0.00330859124127375,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_6f42e12480e449589e8133d86360a2ce.json,9,0,350.0,467.1433052151567,46.614675025921315,1083.0165430088528,7421.0,0.007444330292865938,0.0,350,560,590,890,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_800e547ab2b01e9502ecbd21cfea274a.json,22,0,110.0,248.98415063613686,15.860564017202705,929.6316170366481,7421.0,0.01819725182700563,0.0,150,200,370,460,690,860,930,930,930,930,930
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_9a39cb408ac4f4dc46a9212f76867302.json,3,0,320.0,554.5890370073417,71.45664503332227,1273.3320490224287,7351.0,0.0024814434309553125,0.0,320,320,1300,1300,1300,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_f0b79d317178114be6959257a9094e07.json,12,0,430.0,581.858702498721,18.395329010672867,2053.7887120153755,7421.0,0.00992577372382125,0.0,510,620,900,900,1100,2100,2100,2100,2100,2100,2100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/36_f2fd7bd253ef4acc562d19e07f256248.json,1,0,615.8438480342738,615.8438480342738,615.8438480342738,615.8438480342738,7421.0,0.0008271478103184375,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38.json,15,0,80,256.22951014277834,18.233835056889802,1206.2255489872769,3368.0,0.012407217154776563,0.0,80,150,360,670,680,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_004808950fa97756d405b7af7592e667.json,5,0,280.0,606.5529351937585,66.7964500025846,1450.1719249528833,3509.0,0.004135739051592188,0.0,280,1100,1100,1500,1500,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_25e82998c254250cf4231aabfed3e873.json,10,0,770.0,710.0519845902454,98.62465999322012,1270.2341660042293,3509.0,0.008271478103184376,0.0,870,950,1000,1100,1300,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_418c356c94edfd8ec8ba9b8b0001841a.json,14,0,390.0,541.7981322098058,18.917543988209218,1503.72321595205,3508.0,0.011580069344458125,0.0,570,660,860,920,1400,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_6aa93b75fe22a3e7c427949ebf434afe.json,6,0,660.0,698.6261678199904,191.20059499982744,1182.5789010035805,3474.0,0.004962886861910625,0.0,810,810,880,880,1200,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_ba6ff3bb472316476eea504cd597436e.json,14,0,210.0,334.60246479288406,17.236147017683834,1099.5793950278312,3509.0,0.011580069344458125,0.0,230,370,420,620,820,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_c21ff43156fc803bfae053d1cfd31d14.json,13,0,190.0,230.30580246212105,17.749153019394726,628.6676989984699,3509.0,0.010752921534139688,0.0,190,220,340,370,610,630,630,630,630,630,630
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_e185cfebcf948419f9b7dbd8b3d2aee1.json,13,0,260.0,429.3444019187099,17.769342986866832,1174.1125760017894,3509.0,0.010752921534139688,0.0,260,400,500,1100,1100,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/38_f53861c713091036cf715c1874199227.json,9,0,310.0,428.01933566160085,56.116152030881494,821.5752610121854,3485.6666666666665,0.007444330292865938,0.0,310,460,790,790,820,820,820,820,820,820,820
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/39.json,20,0,420.0,473.0493270471925,17.64794101472944,1205.7155499933288,3780.0,0.016542956206368753,0.0,460,660,810,810,980,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/39_aca9a75c1183d3061574126a5a60f838.json,18,0,170.0,272.25414777381553,16.89196197548881,1016.3661949918605,3920.0,0.014888660585731876,0.0,190,250,340,440,960,1000,1000,1000,1000,1000,1000
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/39_b14e89f4490d0eb4f13bc8fb5595b92a.json,8,0,460.0,568.8745898805792,165.93638097401708,977.100302989129,3921.0,0.0066171824825475,0.0,570,580,960,960,980,980,980,980,980,980,980
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/39_bf57179e93786da0284d0f8e2adfda76.json,3,0,790.0,766.7471236782148,445.5985819804482,1063.4571440168656,3851.0,0.0024814434309553125,0.0,790,790,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/39_ca4cc4f29f5f91e27d8a0211f2e4e863.json,13,0,470.0,553.688134227951,9.299110970459878,1472.0600269502029,3921.0,0.010752921534139688,0.0,470,690,840,940,1200,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/39_d3b1fd5b4ddf0b20afcc16d2a09c6103.json,12,0,330.0,571.141644322779,37.75518597103655,1733.3578949910589,3921.0,0.00992577372382125,0.0,350,460,980,980,1500,1700,1700,1700,1700,1700,1700
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/39_d486576a4f2dedc8f23e7f671c108df9.json,14,0,370.0,541.8733953514935,117.19756701495498,1357.2549800155684,3921.0,0.011580069344458125,0.0,420,560,820,860,1200,1400,1400,1400,1400,1400,1400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/3_8d45b2fe081c4e9458b7383a2868a036.json,7,0,680.0,686.3259660063444,105.869947001338,1818.3399480185471,4704.0,0.005790034672229063,0.0,680,750,890,890,1800,1800,1800,1800,1800,1800,1800
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/3_ca7e7814eee7e5a36900ef28200639e5.json,10,0,970.0,827.2312890097965,42.07453998969868,1742.185017967131,4704.0,0.008271478103184376,0.0,990,1000,1100,1300,1700,1700,1700,1700,1700,1700,1700
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/3_cde8f9b54a2b59f6e7dd77f93e1add8d.json,17,0,96,264.4752058755223,4.553334962110966,1195.571383985225,4703.0,0.014061512775413438,0.0,96,310,470,470,750,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/3_db9c0d0ced4c3ede7b8f1e2e73231cf0.json,11,0,520.0,623.8091779999774,20.00010502524674,1880.084672011435,4704.0,0.009098625913502814,0.0,520,650,1200,1200,1400,1900,1900,1900,1900,1900,1900
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/4.json,15,0,130.0,253.03654899665466,16.864693025127053,906.987801019568,7276.0,0.012407217154776563,0.0,130,200,460,610,680,910,910,910,910,910,910
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/40.json,9,0,270.0,458.6531081133419,18.806427950039506,1072.3315700306557,4662.0,0.007444330292865938,0.0,270,420,760,1000,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/40_1e047d32e57e70d0e2aebbba97504597.json,17,0,430.0,455.48935270156056,62.95324198435992,1137.2092820238322,4802.0,0.014061512775413438,0.0,430,670,700,750,860,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/40_72289d394781f37d1ff9b99c9520890e.json,9,0,330.0,616.8723407835286,48.27529500471428,2414.8534309933893,4803.0,0.007444330292865938,0.0,330,640,690,1100,2400,2400,2400,2400,2400,2400,2400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/40_b76f7d561e05a6b8eb585c771f048326.json,14,0,260.0,399.8778345620459,17.481660994235426,1083.7515710154548,4803.0,0.011580069344458125,0.0,270,540,580,760,1000,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/41.json,18,0,370.0,433.5387295027936,17.837301013059914,1352.740048954729,7221.0,0.014888660585731876,0.0,420,570,710,810,1000,1400,1400,1400,1400,1400,1400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/41_1529dd08c40d510edb09b07e5d06e89a.json,13,0,380.0,545.7618729202435,51.05994100449607,1148.331556993071,7362.0,0.010752921534139688,0.0,380,780,810,990,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/41_58cd1dc0cc21ae1de8c3ebc74e4911be.json,2,0,620.2188319875859,849.8647209780756,620.2188319875859,1079.5106099685654,7362.0,0.001654295620636875,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/41_8d7e61d1658a5f9e61f83285f86c3c2f.json,15,0,250.0,384.8076123356198,19.27823800360784,1072.5444600102492,7362.0,0.012407217154776563,0.0,250,290,740,930,1000,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/41_94891a6543cb0d7eaffe226f886c7e36.json,20,0,260.0,413.89856834721286,17.260111984796822,1576.0386579786427,7361.0,0.016542956206368753,0.0,330,490,590,900,1100,1600,1600,1600,1600,1600,1600
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42.json,17,0,170.0,287.42702300523354,16.949135984759778,903.6843010107987,4569.0,0.014061512775413438,0.0,170,440,510,560,670,900,900,900,900,900,900
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_1787f10ffa1b83735efa31707c853e32.json,8,0,660.0,749.7498921366059,487.0449349982664,1028.5220320220105,4710.0,0.0066171824825475,0.0,780,960,1000,1000,1000,1000,1000,1000,1000,1000,1000
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_2fd1e8918d210a35a16c4812d3d56c9a.json,12,1,440.0,559.3876417551655,18.317574984394014,1458.8303610216826,4330.0,0.00992577372382125,0.0008271478103184375,550,620,870,870,1100,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_83a1dca219d6f5c39c7807c3d1f50df9.json,8,0,230.0,411.5079306138796,21.356576995458454,1479.6589449979365,4710.0,0.0066171824825475,0.0,270,290,650,650,1500,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_938f85a0da60faacd3d6edeb15e5dbf1.json,15,0,91,303.3908018027432,16.74494700273499,1299.337420030497,4710.0,0.012407217154776563,0.0,91,350,400,720,730,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_97b1b8b0b147eb683697d3b424a8743d.json,12,0,240.0,425.5911881676487,66.4582879981026,1327.9103609966114,4709.0,0.00992577372382125,0.0,310,420,650,650,1000,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_a85a833f825436554fff5164b5c3ab26.json,15,0,310.0,400.3189612762071,3.80825501633808,1183.9542480302043,4696.0,0.012407217154776563,0.0,310,480,680,690,770,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_b976a067bb0796876497ebe10fb6e846.json,14,0,370.0,403.9807202810022,55.362774000968784,903.4508680342697,4710.0,0.011580069344458125,0.0,390,570,570,630,640,900,900,900,900,900,900
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_dff33f67d062927dcf4c949a5667654f.json,4,0,370.0,695.4876772215357,108.9237579726614,1549.0715359919704,4657.5,0.00330859124127375,0.0,750,750,1500,1500,1500,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/42_fa8fb42949d6572894de00adbdff2d4c.json,8,0,580.0,565.3489815013018,21.69405500171706,1083.8147210306488,4631.25,0.0066171824825475,0.0,620,730,820,820,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43.json,18,0,380.0,453.4715978370514,18.21229699999094,1041.5823590010405,7265.0,0.014888660585731876,0.0,530,610,710,830,870,1000,1000,1000,1000,1000,1000
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_20fba6be8d6b025be61fed57f5d9e8f5.json,8,0,450.0,793.3523259998765,141.21550600975752,2038.9808310428634,7407.0,0.0066171824825475,0.0,780,1100,1300,1300,2000,2000,2000,2000,2000,2000,2000
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_4e97653c35922f7a937b5a1da237d8a8.json,12,0,380.0,474.8403704094623,77.73211796302348,1255.9300129651092,7407.0,0.00992577372382125,0.0,640,650,690,690,710,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_80de1af047dcf7a60001573d44d72e36.json,15,0,240.0,371.5040394027407,22.210608003661036,1089.172228006646,7407.0,0.012407217154776563,0.0,240,450,680,830,830,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_9e1400e889a7dd7a73a9f60a63aa9366.json,8,0,500.0,603.7762267369544,290.77851300826296,1004.0581889916211,7407.0,0.0066171824825475,0.0,610,680,990,990,1000,1000,1000,1000,1000,1000,1000
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_b0f40506960fc963d1ec7d0fd225155f.json,16,0,98,302.23338544601575,8.617218991275877,1387.4099440290593,7406.0,0.013234364965095,0.0,110,320,490,490,1000,1400,1400,1400,1400,1400,1400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_b22a5022119f9870475adcb8e465a179.json,8,0,340.0,785.8148899031221,108.9044320397079,2370.4047060455196,7407.0,0.0066171824825475,0.0,980,1000,1100,1100,2400,2400,2400,2400,2400,2400,2400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_b829dcea620937bf7636ae72146ee837.json,16,0,180.0,244.06754855954205,17.807252996135503,1314.0750599559397,7406.0,0.013234364965095,0.0,180,240,300,300,470,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/43_d6a741228fb005f91f61631a30b30830.json,8,0,990.0,1063.0434577469714,559.4903600285761,1854.5261140097864,7407.0,0.0066171824825475,0.0,1000,1100,1500,1500,1900,1900,1900,1900,1900,1900,1900
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/44.json,15,0,81,318.10484807162237,6.3090360490605235,1677.4211999727413,4573.0,0.012407217154776563,0.0,81,180,410,770,980,1700,1700,1700,1700,1700,1700
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/44_abe9c86cfa4f19cbf7eefae59960c066.json,5,0,620.0,584.0364710078575,193.01393104251474,866.9597230036743,4714.0,0.004135739051592188,0.0,620,660,660,870,870,870,870,870,870,870,870
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/44_d58cf6433ce920c68a69d9603c96bb3c.json,7,0,750.0,647.0562848595104,114.07325201435015,1020.1166039914824,4714.0,0.005790034672229063,0.0,750,820,970,970,1000,1000,1000,1000,1000,1000,1000
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/44_dcbff37e6cbfb69b5950fc7d655237c4.json,10,0,170.0,548.1349482899532,17.218865978065878,1378.2792889978737,4714.0,0.008271478103184376,0.0,470,930,970,1100,1400,1400,1400,1400,1400,1400,1400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45.json,20,0,100.0,305.4857125476701,5.898002011235803,1190.3411390376277,7284.0,0.016542956206368753,0.0,190,360,680,710,740,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_1c87b0ba30d2ec606dff4c156f2ff1b9.json,10,0,340.0,369.8334598913789,42.91245999047533,763.8655640184879,7425.0,0.008271478103184376,0.0,340,410,520,670,760,760,760,760,760,760,760
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_5394bdbe4319279a0278d89f2896b7d0.json,3,0,780.0,707.3149383650161,367.49567702645436,974.6664650156163,7355.0,0.0024814434309553125,0.0,780,780,970,970,970,970,970,970,970,970,970
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_71047fb0fabfde279abc0ed4e02b866f.json,8,0,430.0,618.6844518597354,110.14417000114918,1646.2652189657092,7398.75,0.0066171824825475,0.0,600,770,1100,1100,1600,1600,1600,1600,1600,1600,1600
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_a7af6bb6714742c278f7e6a75a1697f0.json,5,0,810.0,710.1529536070302,183.34509601118043,1086.2312319804914,7425.0,0.004135739051592188,0.0,810,880,880,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_ad67652ed9b967784519e46a246d2c38.json,9,0,660.0,642.9586437750711,177.0328470156528,1138.4753019665368,7425.0,0.007444330292865938,0.0,660,750,860,1000,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_b36cef1ecddd89eb0c155767ab4b8b7a.json,12,0,240.0,431.3125792541541,22.542892023921013,1078.0557000543922,7425.0,0.00992577372382125,0.0,290,510,930,930,990,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_dd9d433c3781bf1934f8c453b689edf0.json,6,0,400.0,578.6391061750086,87.86646701628342,1105.6713400175795,7425.0,0.004962886861910625,0.0,760,760,850,850,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_e17b9531faa905ad0471708a043b8a85.json,4,0,400.0,563.4622779907659,299.7423159540631,1108.0142190330662,7267.5,0.00330859124127375,0.0,440,440,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/45_e6048f95894fb9039b53682a249c9b48.json,24,0,230.0,360.28341333682573,6.536499015055597,2187.069737003185,7424.0,0.0198515474476425,0.0,250,320,470,470,790,1000,2200,2200,2200,2200,2200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46.json,7,0,150.0,245.04595012902948,16.545632970519364,648.4682359732687,3132.0,0.005790034672229063,0.0,150,190,540,540,650,650,650,650,650,650,650
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_2a326996ad9ad4f20eb78e7370313de1.json,15,0,330.0,400.42417473547783,20.292748988140374,841.1240150453523,3273.0,0.012407217154776563,0.0,330,560,580,690,730,840,840,840,840,840,840
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_61eb7cfacc291de37812a08cd75c9a91.json,11,0,73,150.49812236843124,9.55204397905618,403.0376709997654,3273.0,0.009098625913502814,0.0,73,240,280,280,390,400,400,400,400,400,400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_6834789729c46ad2b0a9a971a86c6bd3.json,10,0,310.0,461.5071108972188,35.691260010935366,990.0266340118833,3273.0,0.008271478103184376,0.0,490,550,760,960,990,990,990,990,990,990,990
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_6ad62ef4d0477b87b47a99af632b7034.json,6,0,440.0,943.7836725167775,115.37483904976398,1627.3185440222733,3203.0,0.004962886861910625,0.0,1500,1500,1600,1600,1600,1600,1600,1600,1600,1600,1600
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_7ca92c1a9db6cea77cceb6e5a8dda028.json,16,0,300.0,551.0311381840438,17.63975096400827,1736.8781680124812,3272.0,0.013234364965095,0.0,370,700,950,950,1500,1700,1700,1700,1700,1700,1700
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_bae674d8694abb14a40739398a4f2b97.json,10,0,350.0,474.0104172145948,16.888623009435833,1108.1630890257657,3273.0,0.008271478103184376,0.0,430,440,830,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_c236238b399bf21d136537fa79027b5d.json,8,0,460.0,524.3362948822323,41.74152697669342,1258.6008550133556,3194.25,0.0066171824825475,0.0,490,520,670,670,1300,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/46_e726b4c05f8129e1dc172bf5f240f0f6.json,13,0,210.0,300.7716339153166,47.633745009079576,1282.4608969967812,3273.0,0.010752921534139688,0.0,210,270,330,400,500,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/47.json,16,0,180.0,313.33210037701065,5.230223992839456,1280.3504570038058,3494.0,0.013234364965095,0.0,260,310,450,450,910,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/47_2fa78ddceb78a3276687a93bbdbe5d47.json,10,0,470.0,482.87615359877236,52.20014200313017,1492.8279150044546,3635.0,0.008271478103184376,0.0,520,530,620,740,1500,1500,1500,1500,1500,1500,1500
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/47_7a93c55c27e9195f0bdddedebfcffbe1.json,11,0,200.0,297.5613873727112,4.851859004702419,971.9881750061177,3635.0,0.009098625913502814,0.0,200,470,470,470,550,970,970,970,970,970,970
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/47_82b33529b07730edffe1c0d45e07d276.json,11,0,560.0,620.8172476458872,98.27369201229885,1083.1855029682629,3635.0,0.009098625913502814,0.0,560,680,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/47_c3973af042d0119467a2c38fe4a792ed.json,16,0,250.0,382.09135855868226,15.940859040711075,1177.0717129693367,3635.0,0.013234364965095,0.0,300,420,780,780,1100,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/47_db2e26cb12f03682ace9a20f193dcab7.json,11,0,170.0,399.5415285250849,17.615468008443713,1198.1663329643197,3634.0,0.009098625913502814,0.0,170,460,870,870,1000,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/47_fa83f376bc7c58eba741b851939f34c0.json,8,0,370.0,512.3400466327439,42.45643998729065,1068.991072010249,3635.0,0.0066171824825475,0.0,570,830,930,930,1100,1100,1100,1100,1100,1100,1100
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/48.json,18,0,290.0,428.0651807720359,17.918627010658383,1356.9401059648953,8050.0,0.014888660585731876,0.0,330,410,690,780,1100,1400,1400,1400,1400,1400,1400
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/48_248c4b55f8fb83f04d19e1b7c1d20875.json,19,0,280.0,424.3690959410742,18.066277960315347,1267.1109180082567,8191.0,0.015715808396050315,0.0,280,590,780,870,910,1300,1300,1300,1300,1300,1300
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/48_7a486cbe41d3df22b7011eeefa9c72d1.json,22,0,150.0,272.05407377120787,17.33794598840177,790.9697509603575,8191.0,0.01819725182700563,0.0,150,350,400,510,760,770,790,790,790,790,790
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/48_a10b6aaf1b4f726035e8fd59866025c8.json,11,0,110.0,225.84462081695992,15.186396019998938,787.6550669898279,8190.0,0.009098625913502814,0.0,110,330,440,440,560,790,790,790,790,790,790
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/48_bf3ee3fd1c184f50a1380f894d55e7f9.json,6,0,140.0,472.1405479940586,63.60051600495353,1164.7182530141436,8156.0,0.004962886861910625,0.0,370,370,1000,1000,1200,1200,1200,1200,1200,1200,1200
GET,/geoserver/rest/workspaces/geonode/datastores/geodata/featuretypes/48_e63b8d832c192afda3fcc6f070d6a9b1.json,1,0,783.9593770331703,783.9593770331703,783.9593770331703,783.9593770331703,8191.0,0.0008271478103184375,0.0,780,780,780,780,780,780,780,780,780,780,780
